TimeStamp, Time Delta, Input Current, Output Voltage 
0, 0.9668412208557129, 4.9973, 3.982204, 
0, 0.9893319606781006, 4.9973, 3.982219, 
0, 0.9679796695709229, 4.9972, 3.982234, 
0, 0.9679121971130371, 4.9973, 3.982234, 
0, 0.9829163551330566, 4.9973, 3.982278, 
0, 0.9554829597473145, 4.9973, 3.982293, 
0, 0.9677932262420654, 4.9973, 3.982322, 
0, 0.9819693565368652, 4.9973, 3.982337, 
0, 0.9547505378723145, 4.9972, 3.982352, 
0, 0.9660015106201172, 4.9973, 3.982396, 
0, 0.9530189037322998, 4.9972, 3.982426, 
0, 0.969980001449585, 4.9973, 3.98244, 
0, 0.9725277423858643, 4.9973, 3.982485, 
0, 0.96649169921875, 4.9972, 3.982515, 
0, 0.965979814529419, 4.9973, 3.9825, 
0, 0.977999210357666, 4.9973, 3.982544, 
0, 0.9683234691619873, 4.9973, 3.982588, 
0, 0.9639472961425781, 4.9973, 3.982588, 
0, 0.9545571804046631, 4.9973, 3.982603, 
0, 0.9661762714385986, 4.9973, 3.982633, 
0, 0.9855766296386719, 4.9973, 3.982648, 
0, 0.9664421081542969, 4.9972, 3.982677, 
0, 0.9679982662200928, 4.9973, 3.982707, 
0, 0.9549832344055176, 4.9973, 3.982736, 
0, 0.966017484664917, 4.9972, 3.982766, 
0, 0.9612269401550293, 4.9973, 3.982796, 
0, 0.9655473232269287, 4.9973, 3.982825, 
0, 0.9526896476745605, 4.9973, 3.982825, 
0, 0.9527204036712646, 4.9973, 3.982855, 
0, 0.9648165702819824, 4.9973, 3.982899, 
0, 0.9689745903015137, 4.9972, 3.982914, 
0, 0.952023983001709, 4.9973, 3.982958, 
0, 0.9661805629730225, 4.9972, 3.982973, 
0, 0.9617950916290283, 4.9972, 3.982988, 
0, 0.966212272644043, 4.9972, 3.983017, 
0, 0.9679460525512695, 4.9973, 3.983032, 
0, 0.9647190570831299, 4.9972, 3.983047, 
0, 0.9871523380279541, 4.9972, 3.983077, 
0, 0.9539687633514404, 4.9973, 3.983077, 
0, 0.9557740688323975, 4.9973, 3.983121, 
0, 0.9527645111083984, 4.9973, 3.983165, 
0, 0.9697864055633545, 4.9973, 3.983195, 
0, 0.9658279418945312, 4.9973, 3.983181, 
0, 0.9556152820587158, 4.9972, 3.983254, 
0, 0.9672400951385498, 4.9973, 3.983269, 
0, 0.965017557144165, 4.9973, 3.983298, 
0, 0.9869005680084229, 4.9973, 3.983314, 
0, 0.9661011695861816, 4.9972, 3.983358, 
0, 0.9584479331970215, 4.9973, 3.983387, 
0, 0.9526879787445068, 4.9972, 3.983387, 
0, 0.9534389972686768, 4.9972, 3.983447, 
0, 0.9665493965148926, 4.9973, 3.983476, 
0, 0.9559504985809326, 4.9973, 3.983491, 
0, 0.9525694847106934, 4.9972, 3.983521, 
0, 0.9537022113800049, 4.9973, 3.983521, 
0, 0.9526283740997314, 4.9973, 3.98355, 
0, 0.9650049209594727, 4.9973, 3.98358, 
0, 0.9660236835479736, 4.9972, 3.983594, 
0, 0.9962902069091797, 4.9973, 3.983609, 
0, 0.9626801013946533, 4.9973, 3.983639, 
0, 0.968501091003418, 4.9973, 3.983654, 
0, 0.9540228843688965, 4.9973, 3.983698, 
0, 0.9654011726379395, 4.9973, 3.983728, 
0, 0.9820797443389893, 4.9973, 3.983757, 
0, 0.9720203876495361, 4.9973, 3.983772, 
0, 0.9705855846405029, 4.9972, 3.983772, 
0, 0.9686362743377686, 4.9973, 3.983801, 
0, 0.9817790985107422, 4.9972, 3.983846, 
0, 0.9549000263214111, 4.9972, 3.983876, 
0, 0.9710750579833984, 4.9973, 3.98392, 
0, 0.9671812057495117, 4.9973, 3.98392, 
0, 0.9689562320709229, 4.9973, 3.983949, 
0, 0.9700355529785156, 4.9973, 3.983979, 
0, 0.9833600521087646, 4.9973, 3.983994, 
0, 0.9526312351226807, 4.9973, 3.983994, 
0, 0.9688355922698975, 4.9973, 3.984009, 
0, 0.9696938991546631, 4.9973, 3.984068, 
0, 0.9647393226623535, 4.9973, 3.984097, 
0, 0.9837238788604736, 4.9973, 3.984083, 
0, 0.9881601333618164, 4.9973, 3.984112, 
0, 0.9526629447937012, 4.9973, 3.984142, 
0, 0.9537510871887207, 4.9973, 3.984201, 
0, 0.9686026573181152, 4.9973, 3.984171, 
0, 0.9806907176971436, 4.9973, 3.984216, 
0, 0.971001148223877, 4.9973, 3.984246, 
0, 0.9659757614135742, 4.9973, 3.984304, 
0, 0.9820232391357422, 4.9973, 3.984319, 
0, 0.9539992809295654, 4.9973, 3.984364, 
0, 0.9770700931549072, 4.9973, 3.984364, 
0, 0.9664981365203857, 4.9973, 3.984394, 
0, 0.9664340019226074, 4.9973, 3.984423, 
0, 0.9711315631866455, 4.9973, 3.984452, 
0, 0.9687411785125732, 4.9973, 3.984452, 
0, 0.9830231666564941, 4.9973, 3.984512, 
0, 0.9847404956817627, 4.9973, 3.984512, 
0, 0.9663381576538086, 4.9973, 3.984541, 
0, 0.9561235904693604, 4.9973, 3.984571, 
0, 0.9674344062805176, 4.9973, 3.9846, 
0, 0.9705841541290283, 4.9973, 3.9846, 
0, 0.9668858051300049, 4.9973, 3.98463, 
0, 0.9669966697692871, 4.9973, 3.984689, 
0, 0.9679818153381348, 4.9973, 3.984704, 
0, 0.9529166221618652, 4.9973, 3.984748, 
0, 0.9841024875640869, 4.9973, 3.984778, 
0, 0.9731078147888184, 4.9973, 3.984778, 
0, 0.9697444438934326, 4.9973, 3.984793, 
0, 0.964120626449585, 4.9973, 3.984837, 
0, 0.9531550407409668, 4.9973, 3.984867, 
0, 0.9988710880279541, 4.9973, 3.984867, 
0, 0.9849777221679688, 4.9973, 3.984881, 
0, 0.9670190811157227, 4.9973, 3.984911, 
0, 0.9580047130584717, 4.9972, 3.98497, 
0, 0.954134464263916, 4.9973, 3.984985, 
0, 0.9696652889251709, 4.9973, 3.985, 
0, 0.9677596092224121, 4.9973, 3.985029, 
0, 0.9687490463256836, 4.9973, 3.985074, 
0, 0.9636974334716797, 4.9973, 3.985029, 
0, 0.9778561592102051, 4.9973, 3.985104, 
0, 0.9808473587036133, 4.9973, 3.985147, 
0, 0.9687607288360596, 4.9973, 3.985133, 
0, 0.9665036201477051, 4.9973, 3.985178, 
0, 0.95477294921875, 4.9973, 3.985207, 
0, 0.9674081802368164, 4.9973, 3.985237, 
0, 0.9848225116729736, 4.9973, 3.985237, 
0, 0.9680211544036865, 4.9973, 3.985281, 
0, 0.9659984111785889, 4.9973, 3.985311, 
0, 0.9649777412414551, 4.9973, 3.98534, 
0, 0.9625668525695801, 4.9973, 3.98534, 
0, 0.9824323654174805, 4.9973, 3.98537, 
0, 0.9679231643676758, 4.9973, 3.985399, 
0, 0.9701006412506104, 4.9973, 3.985414, 
0, 0.9698061943054199, 4.9973, 3.985429, 
0, 0.9532678127288818, 4.9973, 3.985458, 
0, 0.9836733341217041, 4.9973, 3.985473, 
0, 0.9839231967926025, 4.9973, 3.985518, 
0, 0.9537560939788818, 4.9973, 3.985562, 
0, 0.9678511619567871, 4.9973, 3.985592, 
0, 0.9696953296661377, 4.9973, 3.985592, 
0, 0.9830012321472168, 4.9973, 3.985651, 
0, 0.970402717590332, 4.9973, 3.985651, 
0, 0.9533226490020752, 4.9973, 3.985665, 
0, 0.9648594856262207, 4.9973, 3.985725, 
0, 0.9715008735656738, 4.9973, 3.98574, 
0, 0.9848389625549316, 4.9973, 3.985769, 
0, 0.9661026000976562, 4.9973, 3.985798, 
0, 0.9679784774780273, 4.9973, 3.985828, 
0, 0.9570052623748779, 4.9973, 3.985843, 
0, 0.9661085605621338, 4.9973, 3.985828, 
0, 0.9878730773925781, 4.9973, 3.985888, 
0, 0.9660134315490723, 4.9973, 3.985902, 
0, 0.9650163650512695, 4.9973, 3.985976, 
0, 0.9905867576599121, 4.9973, 3.985976, 
0, 0.9527132511138916, 4.9972, 3.986006, 
0, 0.9967057704925537, 4.9973, 3.986021, 
0, 0.9829773902893066, 4.9973, 3.98608, 
0, 0.9559969902038574, 4.9973, 3.986109, 
0, 0.9670228958129883, 4.9973, 3.986125, 
0, 0.9669833183288574, 4.9973, 3.986139, 
0, 0.9708309173583984, 4.9973, 3.986168, 
0, 0.9681649208068848, 4.9973, 3.986168, 
0, 0.9728727340698242, 4.9973, 3.986228, 
0, 0.9781279563903809, 4.9973, 3.986242, 
0, 0.9894380569458008, 4.9973, 3.986272, 
0, 0.9655814170837402, 4.9973, 3.986258, 
0, 0.9564015865325928, 4.9973, 3.986316, 
0, 0.9694960117340088, 4.9973, 3.986316, 
0, 0.9675807952880859, 4.9972, 3.986346, 
0, 0.954345703125, 4.9973, 3.986391, 
0, 0.983823299407959, 4.9973, 3.986405, 
0, 0.9673538208007812, 4.9973, 3.98642, 
0, 0.9689793586730957, 4.9973, 3.98642, 
0, 0.9699950218200684, 4.9973, 3.986494, 
0, 0.9691722393035889, 4.9973, 3.986479, 
0, 0.9687516689300537, 4.9973, 3.986494, 
0, 0.9682183265686035, 4.9973, 3.986553, 
0, 0.9828574657440186, 4.9973, 3.986583, 
0, 0.9670054912567139, 4.9973, 3.986612, 
0, 0.9716799259185791, 4.9973, 3.986612, 
0, 0.9850049018859863, 4.9973, 3.986641, 
0, 0.9685306549072266, 4.9973, 3.986686, 
0, 0.9828078746795654, 4.9973, 3.986686, 
0, 0.9627118110656738, 4.9973, 3.986716, 
0, 0.9572851657867432, 4.9973, 3.98676, 
0, 0.9705371856689453, 4.9973, 3.986775, 
0, 0.9712181091308594, 4.9973, 3.986834, 
0, 0.9792232513427734, 4.9973, 3.986834, 
0, 0.9574511051177979, 4.9973, 3.986864, 
0, 0.9838700294494629, 4.9973, 3.986893, 
0, 0.983698844909668, 4.9973, 3.986908, 
0, 0.9649994373321533, 4.9973, 3.986908, 
0, 0.9660031795501709, 4.9973, 3.986982, 
0, 0.9668967723846436, 4.9973, 3.987011, 
0, 0.9629180431365967, 4.9973, 3.987026, 
0, 0.9821841716766357, 4.9973, 3.987071, 
0, 0.970372200012207, 4.9973, 3.987101, 
0, 0.9691283702850342, 4.9973, 3.98713, 
0, 0.9653980731964111, 4.9973, 3.98713, 
0, 0.9710588455200195, 4.9973, 3.987144, 
0, 0.9670219421386719, 4.9973, 3.987189, 
0, 0.9670205116271973, 4.9972, 3.987204, 
0, 0.9848988056182861, 4.9973, 3.987219, 
0, 0.9661002159118652, 4.9973, 3.987219, 
0, 0.9570016860961914, 4.9973, 3.987263, 
0, 0.9714796543121338, 4.9973, 3.987308, 
0, 0.9674985408782959, 4.9973, 3.987337, 
0, 0.9852092266082764, 4.9973, 3.987352, 
0, 0.9687316417694092, 4.9973, 3.987367, 
0, 0.9685430526733398, 4.9972, 3.987381, 
0, 0.9825165271759033, 4.9973, 3.987367, 
0, 0.9551222324371338, 4.9973, 3.987441, 
0, 0.984724760055542, 4.9972, 3.987456, 
0, 0.9526138305664062, 4.9972, 3.9875, 
0, 0.9698545932769775, 4.9973, 3.987514, 
0, 0.9827022552490234, 4.9972, 3.987559, 
0, 0.9689767360687256, 4.9973, 3.987604, 
0, 0.9849343299865723, 4.9972, 3.987633, 
0, 0.9660706520080566, 4.9972, 3.987633, 
0, 0.9530198574066162, 4.9972, 3.987662, 
0, 0.9879741668701172, 4.9973, 3.987677, 
0, 0.9678893089294434, 4.9973, 3.987707, 
0, 0.9684574604034424, 4.9973, 3.987722, 
0, 0.9666802883148193, 4.9973, 3.987766, 
0, 0.9838981628417969, 4.9973, 3.987766, 
0, 0.9670798778533936, 4.9973, 3.987796, 
0, 0.9741847515106201, 4.9973, 3.987825, 
0, 0.965817928314209, 4.9972, 3.98787, 
0, 0.9690186977386475, 4.9973, 3.98787, 
0, 0.9829826354980469, 4.9972, 3.987885, 
0, 0.9829940795898438, 4.9973, 3.987914, 
0, 0.9700272083282471, 4.9972, 3.987973, 
0, 0.9724407196044922, 4.9973, 3.987973, 
0, 0.9675335884094238, 4.9973, 3.988018, 
0, 0.9537196159362793, 4.9973, 3.988032, 
0, 0.9687674045562744, 4.9973, 3.988077, 
0, 0.9675369262695312, 4.9973, 3.988047, 
0, 0.9699740409851074, 4.9973, 3.988121, 
0, 0.9670262336730957, 4.9973, 3.988151, 
0, 0.9543037414550781, 4.9973, 3.988165, 
0, 0.9676694869995117, 4.9973, 3.988165, 
0, 0.9540243148803711, 4.9973, 3.98821, 
0, 0.9542131423950195, 4.9973, 3.988239, 
0, 0.953988790512085, 4.9973, 3.988269, 
0, 0.9532902240753174, 4.9973, 3.988314, 
0, 0.952960729598999, 4.9973, 3.988328, 
0, 0.9676799774169922, 4.9973, 3.988372, 
0, 0.953805685043335, 4.9973, 3.988387, 
0, 0.953101634979248, 4.9973, 3.988417, 
0, 0.9669373035430908, 4.9973, 3.988402, 
0, 0.9707989692687988, 4.9973, 3.988417, 
0, 0.9838614463806152, 4.9973, 3.988461, 
0, 0.9697444438934326, 4.9973, 3.988461, 
0, 0.9645168781280518, 4.9973, 3.988505, 
0, 0.9551002979278564, 4.9973, 3.988505, 
0, 0.9679977893829346, 4.9973, 3.98855, 
0, 0.9869000911712646, 4.9973, 3.988595, 
0, 0.9682345390319824, 4.9973, 3.988639, 
0, 0.9537057876586914, 4.9973, 3.988609, 
0, 0.9663660526275635, 4.9973, 3.988669, 
0, 0.9669198989868164, 4.9973, 3.988698, 
0, 0.9668755531311035, 4.9973, 3.988728, 
0, 0.9819812774658203, 4.9973, 3.988728, 
0, 0.97676682472229, 4.9973, 3.988772, 
0, 0.9524738788604736, 4.9973, 3.988802, 
0, 0.9687530994415283, 4.9973, 3.988832, 
0, 0.9670250415802002, 4.9973, 3.988832, 
0, 0.9861259460449219, 4.9973, 3.988861, 
0, 0.9678552150726318, 4.9973, 3.988875, 
0, 0.9659976959228516, 4.9973, 3.98892, 
0, 0.9891796112060547, 4.9973, 3.988935, 
0, 0.952284574508667, 4.9973, 3.988994, 
0, 0.9691815376281738, 4.9973, 3.988994, 
0, 0.9684042930603027, 4.9973, 3.989023, 
0, 0.9818711280822754, 4.9973, 3.989053, 
0, 0.9866943359375, 4.9972, 3.989083, 
0, 0.9688084125518799, 4.9973, 3.989127, 
0, 0.9844961166381836, 4.9973, 3.989142, 
0, 0.965101957321167, 4.9973, 3.989157, 
0, 0.9570343494415283, 4.9973, 3.989186, 
0, 0.952744722366333, 4.9973, 3.989201, 
0, 0.9825155735015869, 4.9973, 3.989231, 
0, 0.9826040267944336, 4.9973, 3.98926, 
0, 0.9671008586883545, 4.9973, 3.989305, 
0, 0.9559986591339111, 4.9973, 3.98929, 
0, 0.966902494430542, 4.9973, 3.989335, 
0, 0.9722363948822021, 4.9973, 3.989364, 
0, 0.9849941730499268, 4.9972, 3.989408, 
0, 0.9544382095336914, 4.9973, 3.989408, 
0, 0.9634318351745605, 4.9973, 3.989452, 
0, 0.9645218849182129, 4.9973, 3.989482, 
0, 0.9663400650024414, 4.9973, 3.989526, 
0, 0.962116003036499, 4.9973, 3.989526, 
0, 0.9670202732086182, 4.9973, 3.989526, 
0, 0.9612264633178711, 4.9973, 3.989541, 
0, 0.9644002914428711, 4.9973, 3.989556, 
0, 0.9653530120849609, 4.9973, 3.989615, 
0, 0.9670186042785645, 4.9973, 3.98963, 
0, 0.9839820861816406, 4.9973, 3.98963, 
0, 0.9729189872741699, 4.9973, 3.989704, 
0, 0.9697165489196777, 4.9973, 3.989704, 
0, 0.9837162494659424, 4.9973, 3.989763, 
0, 0.9656691551208496, 4.9973, 3.989748, 
0, 0.9669790267944336, 4.9973, 3.989748, 
0, 0.9549961090087891, 4.9973, 3.989808, 
0, 0.9689221382141113, 4.9973, 3.989867, 
0, 0.983086109161377, 4.9973, 3.989896, 
0, 0.9679391384124756, 4.9973, 3.989896, 
0, 0.9637405872344971, 4.9973, 3.989926, 
0, 0.9646308422088623, 4.9973, 3.98997, 
0, 0.9667611122131348, 4.9973, 3.989985, 
0, 0.9859189987182617, 4.9973, 3.990015, 
0, 0.9688045978546143, 4.9973, 3.990044, 
0, 0.966346263885498, 4.9973, 3.990044, 
0, 0.9678738117218018, 4.9973, 3.990103, 
0, 0.9679996967315674, 4.9973, 3.990133, 
0, 0.9668986797332764, 4.9973, 3.990148, 
0, 0.9652292728424072, 4.9973, 3.990163, 
0, 0.9626660346984863, 4.9973, 3.990178, 
0, 0.9678921699523926, 4.9973, 3.990192, 
0, 0.9699065685272217, 4.9973, 3.990222, 
0, 0.9836275577545166, 4.9973, 3.990251, 
0, 0.9689211845397949, 4.9973, 3.990296, 
0, 0.9658353328704834, 4.9973, 3.990311, 
0, 1.0169999599456787, 4.9973, 3.99034, 
0, 0.9820230007171631, 4.9973, 3.990355, 
0, 0.9577913284301758, 4.9973, 3.990399, 
0, 0.9676303863525391, 4.9972, 3.990399, 
0, 0.9686498641967773, 4.9973, 3.990429, 
0, 0.9686946868896484, 4.9973, 3.990473, 
0, 0.9822142124176025, 4.9973, 3.990503, 
0, 0.9567241668701172, 4.9973, 3.990518, 
0, 0.9812958240509033, 4.9973, 3.990547, 
0, 0.9669768810272217, 4.9973, 3.990547, 
0, 0.9820249080657959, 4.9973, 3.990606, 
0, 0.9659724235534668, 4.9973, 3.990621, 
0, 0.9785513877868652, 4.9973, 3.990651, 
0, 0.9676072597503662, 4.9973, 3.990695, 
0, 0.9681024551391602, 4.9973, 3.990725, 
0, 0.9541103839874268, 4.9973, 3.99071, 
0, 0.9688386917114258, 4.9972, 3.990754, 
0, 0.9837899208068848, 4.9973, 3.990784, 
0, 0.9674696922302246, 4.9973, 3.990814, 
0, 0.9704544544219971, 4.9973, 3.990829, 
0, 0.9681992530822754, 4.9973, 3.990843, 
0, 0.9528794288635254, 4.9973, 3.990873, 
0, 0.9670233726501465, 4.9972, 3.990917, 
0, 0.9657719135284424, 4.9973, 3.990947, 
0, 0.9672031402587891, 4.9972, 3.990962, 
0, 0.9540045261383057, 4.9972, 3.990991, 
0, 0.9980192184448242, 4.9972, 3.991006, 
0, 0.9921855926513672, 4.9973, 3.991021, 
0, 0.9547133445739746, 4.9973, 3.991065, 
0, 0.9672362804412842, 4.9973, 3.99108, 
0, 0.9684038162231445, 4.9973, 3.991124, 
0, 0.970757246017456, 4.9973, 3.991168, 
0, 0.9829347133636475, 4.9973, 3.991154, 
0, 0.9688830375671387, 4.9973, 3.991183, 
0, 0.9676308631896973, 4.9973, 3.991228, 
0, 0.9538867473602295, 4.9973, 3.991228, 
0, 0.9848358631134033, 4.9973, 3.991257, 
0, 0.9526016712188721, 4.9973, 3.991287, 
0, 0.9685935974121094, 4.9973, 3.991316, 
0, 0.9983360767364502, 4.9973, 3.991331, 
0, 0.9706096649169922, 4.9973, 3.991346, 
0, 0.9824965000152588, 4.9972, 3.991376, 
0, 0.9848945140838623, 4.9973, 3.99139, 
0, 0.9540925025939941, 4.9973, 3.991435, 
0, 0.9696047306060791, 4.9973, 3.991449, 
0, 0.9824285507202148, 4.9973, 3.991479, 
0, 0.9528505802154541, 4.9973, 3.991524, 
0, 0.9861581325531006, 4.9973, 3.991553, 
0, 0.9668488502502441, 4.9973, 3.991553, 
0, 0.9556436538696289, 4.9973, 3.991612, 
0, 0.9695672988891602, 4.9973, 3.991627, 
0, 0.9673631191253662, 4.9973, 3.991672, 
0, 0.9851117134094238, 4.9973, 3.991686, 
0, 0.9643323421478271, 4.9973, 3.991701, 
0, 0.972346305847168, 4.9972, 3.99173, 
0, 0.9796543121337891, 4.9973, 3.99176, 
0, 0.9559998512268066, 4.9973, 3.991775, 
0, 0.9811296463012695, 4.9973, 3.991775, 
0, 0.9597289562225342, 4.9973, 3.991805, 
0, 0.9681806564331055, 4.9972, 3.991834, 
0, 0.979872465133667, 4.9972, 3.991879, 
0, 0.9517254829406738, 4.9972, 3.991864, 
0, 0.9773209095001221, 4.9973, 3.991923, 
0, 0.9651727676391602, 4.9973, 3.991938, 
0, 0.9788675308227539, 4.9973, 3.991982, 
0, 0.9821269512176514, 4.9973, 3.991997, 
0, 0.9619264602661133, 4.9973, 3.992042, 
0, 0.9670002460479736, 4.9973, 3.9921, 
0, 0.9691593647003174, 4.9973, 3.992115, 
0, 0.9629809856414795, 4.9973, 3.99216, 
0, 0.9637999534606934, 4.9973, 3.99216, 
0, 0.9600095748901367, 4.9973, 3.992175, 
0, 0.9621667861938477, 4.9973, 3.992204, 
0, 0.9609634876251221, 4.9973, 3.992219, 
0, 0.9548416137695312, 4.9973, 3.992233, 
0, 0.9718897342681885, 4.9973, 3.992293, 
0, 0.9666411876678467, 4.9973, 3.992322, 
0, 0.9686517715454102, 4.9973, 3.992322, 
0, 0.9850575923919678, 4.9973, 3.992367, 
0, 0.9666845798492432, 4.9972, 3.992411, 
0, 0.9555809497833252, 4.9973, 3.992455, 
0, 0.968787431716919, 4.9972, 3.992455, 
0, 0.9677109718322754, 4.9973, 3.992455, 
0, 0.9830212593078613, 4.9973, 3.9925, 
0, 0.9679763317108154, 4.9973, 3.992515, 
0, 0.9700233936309814, 4.9972, 3.992559, 
0, 1.0014824867248535, 4.9973, 3.992589, 
0, 0.9848675727844238, 4.9973, 3.992603, 
0, 0.9656529426574707, 4.9972, 3.992633, 
0, 0.9568088054656982, 4.9973, 3.992662, 
0, 0.9661884307861328, 4.9973, 3.992678, 
0, 0.9669804573059082, 4.9973, 3.992692, 
0, 0.9849202632904053, 4.9973, 3.992722, 
0, 0.967099666595459, 4.9973, 3.992751, 
0, 0.9659993648529053, 4.9973, 3.992795, 
0, 0.9632899761199951, 4.9973, 3.992811, 
0, 0.9656851291656494, 4.9972, 3.992855, 
0, 0.983025074005127, 4.9973, 3.99287, 
0, 0.9704785346984863, 4.9973, 3.992899, 
0, 0.9676856994628906, 4.9973, 3.992944, 
0, 0.9665088653564453, 4.9973, 3.992959, 
0, 0.968306303024292, 4.9973, 3.992959, 
0, 0.9840207099914551, 4.9973, 3.993018, 
0, 0.9541585445404053, 4.9973, 3.993018, 
0, 0.9709961414337158, 4.9973, 3.993032, 
0, 0.9695472717285156, 4.9973, 3.993077, 
0, 0.9662775993347168, 4.9973, 3.993121, 
0, 1.0023999214172363, 4.9973, 3.993151, 
0, 0.9655942916870117, 4.9973, 3.99318, 
0, 0.9670259952545166, 4.9973, 3.993195, 
0, 0.9679820537567139, 4.9972, 3.99321, 
0, 0.9594428539276123, 4.9972, 3.99324, 
0, 0.9829225540161133, 4.9973, 3.99324, 
0, 0.9687848091125488, 4.9973, 3.993299, 
0, 0.9691004753112793, 4.9973, 3.993299, 
0, 0.9530603885650635, 4.9973, 3.993313, 
0, 0.9667060375213623, 4.9973, 3.993373, 
0, 0.9539022445678711, 4.9973, 3.993388, 
0, 0.9660956859588623, 4.9973, 3.993432, 
0, 0.9700019359588623, 4.9973, 3.993446, 
0, 0.9669811725616455, 4.9973, 3.993491, 
0, 1.0020201206207275, 4.9973, 3.993506, 
0, 0.9839808940887451, 4.9973, 3.993536, 
0, 0.9541778564453125, 4.9973, 3.99358, 
0, 0.9688403606414795, 4.9973, 3.993609, 
0, 0.9709744453430176, 4.9973, 3.993609, 
0, 0.9686951637268066, 4.9973, 3.993609, 
0, 0.9653310775756836, 4.9973, 3.993624, 
0, 0.9562685489654541, 4.9973, 3.993698, 
0, 0.9687070846557617, 4.9973, 3.993728, 
0, 0.9687905311584473, 4.9973, 3.993742, 
0, 1.0014219284057617, 4.9973, 3.993758, 
0, 0.9840221405029297, 4.9973, 3.993787, 
0, 0.967109203338623, 4.9973, 3.993802, 
0, 0.9696569442749023, 4.9973, 3.993846, 
0, 0.953742504119873, 4.9973, 3.993861, 
0, 0.9678337574005127, 4.9973, 3.993906, 
0, 0.952599048614502, 4.9973, 3.99392, 
0, 0.9670298099517822, 4.9973, 3.993935, 
0, 0.9704651832580566, 4.9973, 3.993935, 
0, 0.9523561000823975, 4.9973, 3.993994, 
0, 0.9679770469665527, 4.9973, 3.994024, 
0, 0.9669995307922363, 4.9973, 3.994039, 
0, 0.9563655853271484, 4.9973, 3.994083, 
0, 0.9526147842407227, 4.9973, 3.994083, 
0, 0.9544668197631836, 4.9973, 3.994098, 
0, 0.9665710926055908, 4.9973, 3.994142, 
0, 0.9669830799102783, 4.9973, 3.994157, 
0, 0.9661436080932617, 4.9973, 3.994201, 
0, 0.9688808917999268, 4.9973, 3.994246, 
0, 0.9592115879058838, 4.9973, 3.99426, 
0, 0.9535071849822998, 4.9973, 3.994275, 
0, 0.952568769454956, 4.9973, 3.994334, 
0, 0.981682300567627, 4.9973, 3.994334, 
0, 0.9689247608184814, 4.9973, 3.994379, 
0, 0.9541037082672119, 4.9973, 3.994423, 
0, 0.9658956527709961, 4.9973, 3.994438, 
0, 0.9540994167327881, 4.9973, 3.994467, 
0, 0.9689829349517822, 4.9973, 3.994467, 
0, 0.9539980888366699, 4.9972, 3.994497, 
0, 0.9679999351501465, 4.9973, 3.994541, 
0, 0.971649169921875, 4.9973, 3.994512, 
0, 0.9851253032684326, 4.9973, 3.994571, 
0, 0.9678568840026855, 4.9973, 3.994601, 
0, 0.9536995887756348, 4.9973, 3.994601, 
0, 0.9686651229858398, 4.9973, 3.994659, 
0, 0.9695882797241211, 4.9973, 3.994674, 
0, 0.981436014175415, 4.9973, 3.994734, 
0, 0.9703171253204346, 4.9973, 3.994734, 
0, 0.9676580429077148, 4.9972, 3.994778, 
0, 0.9707481861114502, 4.9973, 3.994792, 
0, 0.9664814472198486, 4.9973, 3.994837, 
0, 0.9816951751708984, 4.9973, 3.994823, 
0, 0.969998836517334, 4.9973, 3.994852, 
0, 0.9670817852020264, 4.9972, 3.994867, 
0, 0.9669227600097656, 4.9973, 3.994882, 
0, 0.9543862342834473, 4.9972, 3.994941, 
0, 0.9677085876464844, 4.9972, 3.994956, 
0, 0.9626448154449463, 4.9972, 3.994985, 
0, 0.9805140495300293, 4.9973, 3.995, 
0, 0.9668431282043457, 4.9973, 3.995059, 
0, 0.9659993648529053, 4.9973, 3.995074, 
0, 0.9584531784057617, 4.9973, 3.995104, 
0, 0.9527587890625, 4.9973, 3.995089, 
0, 0.9540247917175293, 4.9973, 3.995162, 
0, 0.951728105545044, 4.9972, 3.995192, 
0, 0.9652574062347412, 4.9973, 3.995192, 
0, 0.9600307941436768, 4.9973, 3.995237, 
0, 0.9520180225372314, 4.9972, 3.995252, 
0, 0.9657814502716064, 4.9973, 3.995266, 
0, 0.962913990020752, 4.9973, 3.995296, 
0, 0.9560091495513916, 4.9973, 3.995296, 
0, 0.9772176742553711, 4.9973, 3.99534, 
0, 0.9627859592437744, 4.9973, 3.995355, 
0, 0.9762072563171387, 4.9973, 3.99537, 
0, 0.9641916751861572, 4.9973, 3.995414, 
0, 0.9666571617126465, 4.9973, 3.995458, 
0, 0.9851250648498535, 4.9973, 3.995458, 
0, 0.9678151607513428, 4.9973, 3.995533, 
0, 0.9541811943054199, 4.9972, 3.995547, 
0, 0.9658205509185791, 4.9972, 3.995547, 
0, 0.9660248756408691, 4.9973, 3.995606, 
0, 0.983025074005127, 4.9973, 3.995636, 
0, 0.9668374061584473, 4.9972, 3.995622, 
0, 0.9635348320007324, 4.9972, 3.995636, 
0, 0.967843770980835, 4.9973, 3.995636, 
0, 0.9686992168426514, 4.9972, 3.995725, 
0, 0.981158971786499, 4.9972, 3.995725, 
0, 0.9777591228485107, 4.9973, 3.99577, 
0, 0.9625387191772461, 4.9972, 3.995799, 
0, 0.987177848815918, 4.9973, 3.99577, 
0, 0.9653992652893066, 4.9973, 3.995843, 
0, 0.9641492366790771, 4.9972, 3.995843, 
0, 0.953876256942749, 4.9973, 3.995888, 
0, 0.9740419387817383, 4.9973, 3.995872, 
0, 0.9668829441070557, 4.9972, 3.995932, 
0, 0.968712568283081, 4.9972, 3.995976, 
