TimeStamp, Time Delta, Input Current, Output Voltage 
0,0.957915545,14.701053,3.59254
0,0.953386068,14.701101,3.592495
0,0.954167604,14.701101,3.592466
0,0.9643507,14.701109,3.592347
0,0.975723267,14.701117,3.592288
0,0.960652351,14.701084,3.592155
0,0.957788706,14.70106,3.592125
0,0.97197628,14.70114,3.592022
0,0.96212244,14.70114,3.591904
0,0.966948509,14.701117,3.591889
0,0.966128111,14.701053,3.591771
0,0.965593338,14.701036,3.591711
0,0.965217829,14.701053,3.591608
0,0.966744423,14.701068,3.591563
0,0.967396498,14.701077,3.59146
0,0.956875563,14.701036,3.591401
0,0.99153471,14.701029,3.591297
0,0.956545353,14.701093,3.591149
0,0.95601368,14.70102,3.59112
0,0.959390879,14.70098,3.590986
0,0.963676691,14.700972,3.590957
0,0.953469038,14.700972,3.590868
0,0.966467142,14.700972,3.590809
0,0.95290041,14.701029,3.590705
0,0.955225706,14.701029,3.590661
0,0.95421958,14.701036,3.590558
0,0.964240074,14.701125,3.590468
0,0.958249569,14.701068,3.590335
0,0.983195543,14.70102,3.590321
0,0.953578234,14.701005,3.590188
0,0.964389563,14.701013,3.590099
0,0.954760313,14.701068,3.590055
0,0.955529451,14.701036,3.589951
0,0.965613127,14.701013,3.589877
0,0.968667269,14.701013,3.589818
0,0.957393169,14.70098,3.589759
0,0.964849472,14.701068,3.589655
0,0.955909491,14.70102,3.589596
0,0.966259956,14.701029,3.589507
0,0.952992201,14.701044,3.589447
0,0.965454578,14.701101,3.589345
0,0.974990845,14.701093,3.589271
0,0.967989922,14.701068,3.589152
0,0.983819962,14.701093,3.589108
0,0.953701258,14.70106,3.588989
0,0.96603632,14.701077,3.588886
0,0.955221415,14.701093,3.588841
0,0.97359705,14.701077,3.588738
0,0.963151455,14.701117,3.588679
0,0.955494881,14.701053,3.58859
0,0.952675819,14.701101,3.588546
0,0.953370333,14.701109,3.588457
0,0.963559866,14.701036,3.588398
0,0.955939054,14.701093,3.588264
0,0.954699039,14.701077,3.58822
0,0.953508854,14.701077,3.588117
0,0.965984344,14.701077,3.588058
0,0.955271006,14.70114,3.587968
0,0.96395874,14.701149,3.58791
0,0.958632708,14.701117,3.587791
0,0.966446638,14.701093,3.587747
0,0.96530962,14.701109,3.587658
0,0.953525305,14.701133,3.58754
0,0.953669786,14.701157,3.587481
0,0.967087269,14.70114,3.587392
0,0.954871893,14.701157,3.587318
0,0.961982489,14.701029,3.5872
0,0.963618994,14.701068,3.58717
0,0.953669786,14.70106,3.587081
0,0.953603983,14.701117,3.587022
0,0.952615499,14.701198,3.586918
0,0.967974901,14.701205,3.586859
0,0.954015732,14.701214,3.58677
0,0.954017878,14.701157,3.586652
0,0.966618061,14.701214,3.586622
0,0.992053986,14.701205,3.586489
0,0.975725174,14.701165,3.586445
0,0.95552206,14.701165,3.586327
0,0.952696085,14.701084,3.586267
0,0.953874826,14.701125,3.586179
0,0.952556849,14.701109,3.58612
0,0.971744299,14.701068,3.586031
0,0.96583581,14.701068,3.585972
0,0.966885328,14.701036,3.585883
0,0.976466894,14.701084,3.585824
0,0.962789297,14.701101,3.58572
0,0.953289747,14.701125,3.585602
0,0.952839136,14.701198,3.585557
0,0.952053308,14.701125,3.585439
0,0.953619957,14.701173,3.585394
0,0.96848011,14.701173,3.585306
0,0.957215548,14.701117,3.585232
0,0.964256763,14.701077,3.585128
0,0.954389572,14.701068,3.585114
0,0.964683771,14.70098,3.58501
0,0.956517458,14.701101,3.584966
0,0.967507601,14.701109,3.584862
0,0.97404933,14.701077,3.584774
0,0.963824511,14.701133,3.584685
0,0.954648733,14.701125,3.584581
0,0.952485085,14.701093,3.584537
0,0.976448774,14.701077,3.584433
0,0.956779242,14.701109,3.584344
0,0.952785969,14.701068,3.584285
0,0.952916861,14.70106,3.584211
0,0.952914715,14.70106,3.584093
0,0.954630613,14.701093,3.584048
0,0.971605778,14.701068,3.58393
0,0.957932949,14.701029,3.583886
0,0.96435976,14.701084,3.583782
0,0.966557026,14.701101,3.583738
0,0.953945398,14.701077,3.583664
0,0.962795973,14.70106,3.58359
0,0.958125353,14.701109,3.583501
0,0.954941988,14.701117,3.583383
0,0.953574657,14.701068,3.583294
0,0.952480316,14.701125,3.58319
0,0.953821659,14.701053,3.583161
0,0.9672966,14.70102,3.583072
0,0.966882706,14.70102,3.583043
0,0.987909079,14.70102,3.58291
0,0.976308584,14.701029,3.58285
0,0.954940557,14.701005,3.582777
0,0.966978788,14.701005,3.582732
0,0.954867125,14.70102,3.582599
0,0.95426631,14.701029,3.582569
0,0.956923485,14.701013,3.582495
0,0.954583645,14.700948,3.582451
0,0.954289675,14.701029,3.582317
0,0.998395443,14.701068,3.582273
0,0.976053476,14.701029,3.582126
0,0.961242676,14.70106,3.582051
0,0.954251051,14.701053,3.581992
0,0.952313662,14.700996,3.581874
0,0.964811325,14.700996,3.58183
0,0.95504427,14.70102,3.581697
0,0.967093468,14.70098,3.581652
0,0.965899944,14.701044,3.581548
0,0.95491457,14.701036,3.581489
0,0.958172321,14.701093,3.581386
0,0.957288027,14.701077,3.581326
0,0.963801384,14.701053,3.581253
0,0.969269276,14.701029,3.581223
0,0.952382803,14.701029,3.581105
0,0.953748941,14.701053,3.581001
0,0.965253592,14.70102,3.580957
0,0.976638317,14.701044,3.580853
0,0.974993944,14.701044,3.580794
0,0.957095861,14.701077,3.580705
0,0.952594519,14.701053,3.580631
0,0.953052998,14.701068,3.580528
0,0.966596603,14.701053,3.580468
0,0.956376076,14.701029,3.58038
0,0.957341909,14.701084,3.58035
0,0.963872671,14.701084,3.580187
0,0.988105536,14.701093,3.580158
0,0.957202435,14.701044,3.580054
0,0.960382223,14.701036,3.579966
0,0.953266859,14.701068,3.579906
0,0.953741312,14.70114,3.579788
0,0.954634905,14.701068,3.579714
0,0.967418671,14.701053,3.57964
0,0.95401454,14.701077,3.579581
0,0.994862318,14.70106,3.579492
0,0.957006693,14.701093,3.579448
0,0.966984272,14.701101,3.579329
0,0.984732628,14.701053,3.579285
0,0.953208685,14.701109,3.579152
0,0.952978849,14.701093,3.579063
0,0.955307007,14.701053,3.579034
0,0.967703819,14.701133,3.57893
0,0.967008352,14.701093,3.578871
0,0.952982903,14.701084,3.578782
0,0.966105938,14.701029,3.578738
0,0.953220129,14.700972,3.578604
0,0.953657389,14.70098,3.57856
0,0.964221239,14.700996,3.578442
0,0.9646945,14.70102,3.578338
0,0.966515779,14.701005,3.578309
0,0.953911304,14.70098,3.57822
0,0.966591358,14.700972,3.578161
0,0.95326519,14.701005,3.578028
0,0.966735125,14.701036,3.577983
0,0.956870079,14.701005,3.577909
0,0.953226805,14.70102,3.57785
0,0.975633144,14.701044,3.577746
0,0.959732771,14.701036,3.577688
0,0.965063572,14.70102,3.577599
0,0.966668129,14.701044,3.577495
0,0.966027737,14.701068,3.577451
0,0.962211609,14.701125,3.577303
0,0.979835272,14.701117,3.577273
0,0.954695225,14.701133,3.577199
0,0.954063654,14.701125,3.57711
0,0.962665796,14.701117,3.577052
0,0.963371038,14.701149,3.576992
0,0.966142416,14.701109,3.576889
0,0.960658073,14.701109,3.576859
0,0.976769209,14.701093,3.576756
0,0.954794407,14.701053,3.576622
0,0.966845274,14.701036,3.576622
0,0.954220533,14.701044,3.576504
0,0.971637249,14.701109,3.576445
0,0.960012197,14.701077,3.576326
0,0.95595479,14.70106,3.576297
0,0.955589771,14.701084,3.576193
0,0.976091146,14.701101,3.576134
0,0.962254763,14.701109,3.576045
0,0.970957279,14.701068,3.575986
0,0.966759443,14.70106,3.575897
0,0.965293884,14.701044,3.575779
0,0.967020273,14.701029,3.575735
0,0.955980062,14.701036,3.575616
0,0.955468893,14.701036,3.575587
0,0.967533588,14.701068,3.575483
0,0.954406977,14.701093,3.575454
0,0.952730894,14.701093,3.575321
0,0.953598261,14.701068,3.575276
0,0.952386141,14.70106,3.575158
0,0.975814581,14.701029,3.575113
0,0.95858717,14.701005,3.57501
0,0.957020283,14.700996,3.574906
0,0.952659369,14.70102,3.574862
0,0.979595184,14.70106,3.574773
0,0.957399607,14.701044,3.574684
0,0.954221487,14.701093,3.574655
0,0.95250392,14.701044,3.574566
0,0.963841438,14.700972,3.574463
0,0.957945585,14.701029,3.574418
0,0.96388483,14.701044,3.574315
0,0.968615532,14.701077,3.574255
0,0.956917286,14.70106,3.574167
0,0.964884043,14.701036,3.574063
0,0.953971863,14.701101,3.574004
0,0.961067677,14.701101,3.573915
0,0.964203119,14.701093,3.573841
0,0.964754343,14.701101,3.573752
0,0.990757942,14.701084,3.573738
0,0.95405221,14.701077,3.573634
0,0.978408575,14.701101,3.57356
0,0.966755629,14.701101,3.573442
0,0.966850519,14.701077,3.573324
0,0.966165543,14.701101,3.573279
0,0.961046457,14.701044,3.573175
0,0.953580856,14.70106,3.573132
0,0.953895569,14.701036,3.573042
0,0.96537447,14.701084,3.572998
0,0.955268621,14.701101,3.57288
0,0.965873003,14.701077,3.57282
0,0.95669055,14.701044,3.572732
0,0.955245256,14.701053,3.572672
0,0.965605259,14.701053,3.572628
0,0.965455532,14.701125,3.572495
0,0.966162205,14.701077,3.572421
0,0.954834461,14.701125,3.572332
0,0.971117735,14.701157,3.572288
0,0.966588259,14.701133,3.572199
0,0.953289986,14.701077,3.572185
0,0.957241297,14.701044,3.572081
0,0.952367783,14.701044,3.572021
0,0.953676701,14.70102,3.571888
0,0.952979803,14.701029,3.571829
0,0.954484463,14.701077,3.571755
0,0.953243017,14.701117,3.571696
0,0.97162509,14.701117,3.571593
0,0.963933468,14.701084,3.571489
0,0.954939604,14.701084,3.571459
0,0.971550941,14.701117,3.571371
0,0.961965799,14.701084,3.571311
0,0.961725235,14.701029,3.571193
0,0.962913752,14.701068,3.571134
0,0.953447819,14.701029,3.571031
0,0.966775417,14.701053,3.571016
0,0.953424931,14.701077,3.570868
0,0.977831125,14.701044,3.570823
0,0.955216408,14.701117,3.570735
0,0.963558435,14.701157,3.570661
0,0.965524435,14.701125,3.570587
0,0.966720581,14.701165,3.570498
0,0.965862989,14.701133,3.570454
0,0.982783556,14.701109,3.570321
0,0.956916571,14.701125,3.570276
0,0.97302866,14.701189,3.570188
0,0.963496685,14.701157,3.570128
0,0.965182304,14.701165,3.570039
0,0.961575985,14.701165,3.56998
0,0.964866877,14.70114,3.569921
0,0.971461296,14.701125,3.569803
0,0.976595402,14.701101,3.569773
0,0.956990004,14.701125,3.569655
0,0.966531277,14.701125,3.569625
0,0.959227085,14.701117,3.569522
0,0.952558756,14.701133,3.569477
0,0.952768087,14.701157,3.569374
0,0.964015007,14.701133,3.569329
0,0.952838182,14.701101,3.569211
0,0.953270435,14.701093,3.569181
0,0.952893734,14.701029,3.569063
0,0.960885525,14.700996,3.569004
0,0.967095613,14.700964,3.56893
0,0.966455221,14.700972,3.568871
0,0.954507351,14.701013,3.568752
0,0.952708483,14.700972,3.568693
0,0.953256369,14.701036,3.568604
0,0.986826181,14.701036,3.568531
0,0.966525555,14.701053,3.568427
0,0.952223539,14.701044,3.568353
0,0.953967571,14.701133,3.568294
0,0.952409506,14.701068,3.568205
0,0.95378232,14.701068,3.568161
0,0.964366436,14.701109,3.568072
0,0.967544556,14.701101,3.567983
0,0.966448545,14.701044,3.567894
0,0.967094183,14.700989,3.56785
0,0.9624722,14.70098,3.567717
0,0.95308876,14.700996,3.567702
0,0.967028379,14.70102,3.567598
0,0.956219673,14.701068,3.567495
0,0.966514111,14.70106,3.567451
0,0.955077648,14.70106,3.567317
0,0.952964067,14.701053,3.567258
0,0.965402126,14.701036,3.567184
0,0.963196993,14.701084,3.56714
0,0.960420847,14.70114,3.567066
0,0.952618837,14.701125,3.566992
0,0.96710968,14.701036,3.566903
0,0.967832327,14.701005,3.5668
0,0.966372013,14.701044,3.566697
0,0.955269575,14.701005,3.566711
0,0.987175703,14.70098,3.566607
0,0.962110043,14.701077,3.566519
0,0.966207504,14.701053,3.56643
0,0.98088932,14.701084,3.566341
0,0.966599941,14.701084,3.566312
0,0.953547478,14.701029,3.566208
0,0.952654839,14.701005,3.566179
0,0.952135563,14.70102,3.566075
0,0.966388226,14.700996,3.565986
0,0.952044487,14.701077,3.565942
0,0.957250357,14.70102,3.565867
0,0.969584465,14.701029,3.565749
0,0.982286453,14.70098,3.565705
0,0.957342148,14.700948,3.565616
0,0.960225344,14.701005,3.565542
0,0.962918282,14.701013,3.565483
0,0.967150688,14.701005,3.56538
0,0.966195345,14.70098,3.56532
0,0.964470625,14.701005,3.565232
0,0.958197117,14.70102,3.565143
0,0.95919919,14.700996,3.565084
0,0.960831642,14.70098,3.565039
0,0.954022646,14.700996,3.564936
0,0.99311161,14.701013,3.564906
0,0.958753109,14.70102,3.564758
0,0.953025341,14.700996,3.56467
0,0.955859661,14.701036,3.56464
0,0.980718374,14.700972,3.564551
0,0.976292133,14.700956,3.564507
0,0.962072372,14.700972,3.564388
0,0.966013432,14.70098,3.56433
0,0.967069387,14.701013,3.564255
0,0.956971169,14.701077,3.564211
0,0.956075668,14.701013,3.564107
0,0.972651005,14.701029,3.564063
0,0.965809822,14.70106,3.563974
0,0.952654123,14.701036,3.56387
0,0.952940464,14.701053,3.563841
0,0.964869738,14.701053,3.563708
0,0.953898191,14.700989,3.563649
0,0.953045845,14.70102,3.563575
0,0.952053547,14.701036,3.563516
0,0.961823225,14.700964,3.563412
0,0.961063385,14.70098,3.563368
0,0.96704483,14.701036,3.563264
0,0.955145597,14.701101,3.563205
0,0.965999603,14.701077,3.563131
0,0.966708899,14.701093,3.563102
0,0.952907801,14.701077,3.562998
0,0.966281176,14.701117,3.562969
0,0.964058876,14.701036,3.56282
0,0.971800804,14.701005,3.562761
0,0.963960648,14.701053,3.562702
0,0.953880072,14.701029,3.562613
0,0.966846466,14.701068,3.562554
0,0.954975843,14.701101,3.562451
0,0.965449572,14.701068,3.562391
0,0.956963301,14.701109,3.562317
0,0.966058016,14.701109,3.562273
0,0.95402813,14.701133,3.56217
0,0.953554392,14.701117,3.562125
0,0.974038601,14.701077,3.562006
0,0.959712982,14.701044,3.561962
0,0.956354856,14.701044,3.561903
0,0.974396706,14.700996,3.561829
0,0.965189934,14.70106,3.561711
0,0.963707685,14.70106,3.561637
0,0.966122389,14.701109,3.561563
0,0.966867447,14.701053,3.561489
0,0.956023693,14.701093,3.56143
0,0.955004215,14.701093,3.561341
0,0.953998566,14.701101,3.561311
0,0.966897488,14.701093,3.561193
0,0.955067873,14.701093,3.561149
0,0.966216087,14.701093,3.561045
0,0.952841043,14.701149,3.560956
0,0.96707654,14.701125,3.560912
0,0.962700605,14.701053,3.560809
0,0.966623545,14.701036,3.560779
0,0.95331645,14.701044,3.560646
0,0.953143597,14.70106,3.560543
0,0.952406645,14.701044,3.560483
0,0.967601299,14.701053,3.560453
0,0.954664707,14.70114,3.560365
0,0.964327812,14.701117,3.560306
0,0.952186584,14.701117,3.560217
0,0.971896887,14.701068,3.560187
0,0.961065531,14.70114,3.560054
0,0.96437645,14.70114,3.56001
0,0.966246843,14.701109,3.55995
0,0.967361927,14.701101,3.559862
0,0.953511477,14.701068,3.559788
0,0.968233585,14.701036,3.559714
0,0.957338572,14.701036,3.55964
0,0.961940289,14.701013,3.559536
0,0.954977512,14.701036,3.559522
0,0.973488569,14.701029,3.559418
0,0.96183753,14.701084,3.559359
0,0.953649759,14.701077,3.559285
0,0.966974497,14.701053,3.559226
0,0.959252834,14.701093,3.559137
0,0.96476984,14.701068,3.559048
0,0.974438906,14.701165,3.558974
0,0.961395502,14.70118,3.558886
0,0.952177525,14.70114,3.558841
0,0.976899147,14.701133,3.558767
0,0.957179308,14.701198,3.558723
0,0.963263512,14.701189,3.558604
0,0.966624975,14.701165,3.558546
0,0.979314089,14.701189,3.558456
0,0.957696199,14.701117,3.558442
0,0.956701994,14.701117,3.558309
0,0.976063251,14.701125,3.558279
0,0.96097517,14.70114,3.558176
0,0.96663332,14.701084,3.558072
0,0.953797817,14.701109,3.558028
0,0.96557498,14.70106,3.557909
0,0.957606316,14.701093,3.557865
0,0.952739,14.701101,3.557806
0,0.952695608,14.701068,3.557761
0,0.953570843,14.701029,3.557643
0,0.952085257,14.700996,3.557583
0,0.95626688,14.701005,3.557539
0,0.966832161,14.70098,3.55748
0,0.953556776,14.701013,3.557376
0,0.970337629,14.701084,3.557362
0,0.962566376,14.701149,3.557229
0,0.966977835,14.701117,3.557155
0,0.966171741,14.701149,3.557081
0,0.955579281,14.701221,3.556977
0,0.965303421,14.701198,3.556933
0,0.963529587,14.701189,3.556844
0,0.953052521,14.701133,3.556815
0,0.952746868,14.701165,3.556711
0,0.961871624,14.701165,3.556682
0,0.961919785,14.70114,3.556533
0,0.975680828,14.701165,3.556504
0,0.951902151,14.701173,3.556459
0,0.981677055,14.701133,3.5564
0,0.963177204,14.701125,3.556267
0,0.965306759,14.701109,3.556208
0,0.955578089,14.701109,3.556119
0,0.955332279,14.701077,3.556045
0,0.963319778,14.701036,3.556001
0,0.956023693,14.701068,3.555882
0,0.954917431,14.701005,3.555868
0,0.952395439,14.701044,3.555735
0,0.952513695,14.701005,3.55569
0,0.953315735,14.701005,3.555616
0,0.96669364,14.700996,3.555557
0,0.954046249,14.701005,3.555483
0,0.988793612,14.701029,3.555409
0,0.963160038,14.701053,3.55535
0,0.967046261,14.701133,3.555232
0,0.952453136,14.701109,3.555158
0,0.954411507,14.701093,3.555054
0,0.963176966,14.70114,3.555024
0,0.962081432,14.701157,3.554936
0,0.956999063,14.701149,3.554891
0,0.965097427,14.70114,3.554773
0,0.953798056,14.701149,3.554729
0,0.964972496,14.701005,3.554655
0,0.96600914,14.701053,3.554625
0,0.992486715,14.701068,3.554536
0,0.952412367,14.701044,3.554433
0,0.966152906,14.701044,3.554329
0,0.966815472,14.701068,3.554255
0,0.962064505,14.701068,3.554196
0,0.963819265,14.70106,3.554152
0,0.966190338,14.701068,3.554107
0,0.952064514,14.701044,3.554004
0,0.96486187,14.701084,3.553945
0,0.959335566,14.701133,3.553856
0,0.974893808,14.701109,3.553826
0,0.962585211,14.701044,3.553723
0,0.966318369,14.701101,3.553634
0,0.956255674,14.701077,3.553605
0,0.964709282,14.701084,3.553501
0,0.954995632,14.701068,3.553457
0,0.967037678,14.701036,3.553353
0,0.964374542,14.701005,3.553294
0,0.967009544,14.701036,3.55322
0,0.962908506,14.701068,3.55319
0,0.953997374,14.701036,3.553102
0,0.984542608,14.701029,3.553012
0,0.975492954,14.701036,3.552939
0,0.955581427,14.700989,3.552865
0,0.953355551,14.700989,3.552805
0,0.963291645,14.701068,3.552687
0,0.964936972,14.70102,3.552658
0,0.95293498,14.700989,3.552569
0,0.966692686,14.700989,3.552495
0,0.962797642,14.701005,3.552436
0,0.956954002,14.701013,3.552392
0,0.954113007,14.70102,3.552273
0,0.978640318,14.70098,3.552214
0,0.954381466,14.701013,3.552155
0,0.966871977,14.70098,3.552051
0,0.988713026,14.700996,3.552007
0,0.955406666,14.700989,3.551888
0,0.966323376,14.700989,3.551844
0,0.952554226,14.701029,3.551755
0,0.992162943,14.701077,3.551741
0,0.961961746,14.701077,3.551622
0,0.970985413,14.701053,3.551563
0,0.966882229,14.701068,3.551504
0,0.985067368,14.701077,3.551415
0,0.965293169,14.701005,3.5514
0,0.954801321,14.70102,3.551281
0,0.955873728,14.701005,3.551223
0,0.971964598,14.701084,3.551134
0,0.962134361,14.701053,3.551119
0,0.966722012,14.701029,3.550986
0,0.961575031,14.701053,3.550941
0,0.956481457,14.701053,3.550868
0,0.96562171,14.701077,3.550749
0,0.964466095,14.700996,3.550705
0,0.956875563,14.700996,3.550631
0,0.952687025,14.70098,3.550587
0,0.952482224,14.701036,3.550513
0,0.953626871,14.701029,3.550438
0,0.955541372,14.700989,3.55035
0,0.965361118,14.70106,3.550305
0,0.95264411,14.701013,3.550202
0,0.955214977,14.70098,3.550158
0,0.993468285,14.701036,3.550083
0,0.955235004,14.70106,3.549995
0,0.953433275,14.70102,3.54995
0,0.956753969,14.70102,3.549817
0,0.966808796,14.70106,3.549773
0,0.955472469,14.701068,3.549699
0,0.967681408,14.701044,3.549654
0,0.982259274,14.701068,3.549566
0,0.957430601,14.701077,3.549507
0,0.966997385,14.701068,3.549417
0,0.984295845,14.701029,3.549388
0,0.952355623,14.701044,3.5493
0,0.954117537,14.70102,3.549181
0,0.965655565,14.701053,3.549122
0,0.957243919,14.701013,3.549048
0,0.967009544,14.701036,3.549004
0,0.953925371,14.701013,3.548915
0,0.953112125,14.701036,3.548856
0,0.955041885,14.701036,3.548797
0,0.96683526,14.700948,3.548737
0,0.963993549,14.70098,3.548649
0,0.9783988,14.70098,3.548589
0,0.959245443,14.70098,3.548501
0,0.957169294,14.701036,3.548397
0,0.966894388,14.70102,3.548383
0,0.956379414,14.701013,3.548249
0,0.967723846,14.701053,3.548205
0,0.95272541,14.701044,3.548131
0,0.952483416,14.701013,3.548087
0,0.954973459,14.701036,3.548013
0,0.952533245,14.701013,3.547924
0,0.953452349,14.701053,3.547894
0,0.97435689,14.701036,3.547821
0,0.957356691,14.70098,3.547702
0,0.952799559,14.700972,3.547628
0,0.954047918,14.700956,3.547584
0,0.953033686,14.700924,3.54748
0,0.955002546,14.700885,3.547451
0,0.966339111,14.700989,3.547347
0,0.952582359,14.700989,3.547288
0,0.952187061,14.701029,3.547228
0,0.95288825,14.70106,3.547155
0,0.96598506,14.70102,3.547066
0,0.96745801,14.70106,3.547022
0,0.964529514,14.701029,3.546947
0,0.965696812,14.700972,3.546844
0,0.965363503,14.700996,3.5468
0,0.954867125,14.701029,3.54671
0,0.966079712,14.700924,3.546681
0,0.953770876,14.70098,3.546607
0,0.957253933,14.70098,3.546563
0,0.966995955,14.700972,3.546444
0,0.953089952,14.700972,3.546415
0,0.967628002,14.700972,3.546311
0,0.95428133,14.700996,3.546237
0,0.953966141,14.7009,3.546207
0,0.966955423,14.700956,3.546074
0,0.952049494,14.700924,3.546015
0,0.953370571,14.700916,3.545927
0,0.962143898,14.700933,3.545882
0,0.964563847,14.700948,3.545853
0,0.953813791,14.700989,3.545794
0,0.967462063,14.700964,3.54569
0,0.956906796,14.700972,3.54566
0,0.96473527,14.70094,3.545572
0,0.968034029,14.700916,3.545527
0,0.966929913,14.700964,3.545424
0,0.985234499,14.701005,3.545335
0,0.959162712,14.701068,3.545261
0,0.96708703,14.701013,3.545217
0,0.966223955,14.701077,3.545158
0,0.954391479,14.701068,3.545039
0,0.96695447,14.701101,3.54501
0,0.986543894,14.70106,3.544921
0,0.952837944,14.701117,3.544832
0,0.964726925,14.701101,3.544788
0,0.966598749,14.701125,3.544713
0,0.952993631,14.701077,3.544669
0,0.96372056,14.701109,3.54458
0,0.965246201,14.701117,3.544536
0,0.952940941,14.701077,3.544433
0,0.957079887,14.701084,3.544374
0,0.960279226,14.701077,3.544285
0,0.972901821,14.701013,3.544255
0,0.965049505,14.701036,3.544151
0,0.96219039,14.701013,3.544063
0,0.964560032,14.701077,3.544018
0,0.966307163,14.701077,3.54396
0,0.966084957,14.701084,3.543915
0,0.975456953,14.701101,3.543811
0,0.96608305,14.701101,3.543782
0,0.952820539,14.701125,3.543693
0,0.971066713,14.701125,3.543604
0,0.976447344,14.70114,3.54353
0,0.958560944,14.701068,3.543457
0,0.953787804,14.701013,3.543427
0,0.952366114,14.701036,3.543293
0,0.953033209,14.701029,3.543264
0,0.968346834,14.701068,3.543205
0,0.957252979,14.70106,3.543146
0,0.960948229,14.701084,3.543042
0,0.958093166,14.701036,3.543027
0,0.971388102,14.701068,3.542909
0,0.965842724,14.701044,3.542865
0,0.964580774,14.701068,3.542776
0,0.966939211,14.701044,3.542687
0,0.955907822,14.701077,3.542672
0,0.965975285,14.701109,3.542554
0,0.959422588,14.701093,3.54251
0,0.966583729,14.701068,3.542436
0,0.953097105,14.700996,3.542391
0,0.991793156,14.700989,3.542302
0,0.963239908,14.701053,3.542243
0,0.953597784,14.701005,3.54214
0,0.973530531,14.701053,3.542096
0,0.958794832,14.70106,3.542021
0,0.952583551,14.701125,3.541918
0,0.954277039,14.701149,3.541873
0,0.96323657,14.701149,3.54174
0,0.975764513,14.701157,3.541726
0,0.95571661,14.701198,3.541651
0,0.964421272,14.701245,3.541622
0,0.952748775,14.70114,3.541489
0,0.959018707,14.701109,3.541459
0,0.966819763,14.701109,3.541356
0,0.963642836,14.701109,3.541311
0,0.954157829,14.70114,3.541252
0,0.964509964,14.701125,3.541178
0,0.990820646,14.701149,3.541104
0,0.954707861,14.701133,3.541016
0,0.952550411,14.701101,3.540986
0,0.964117289,14.701084,3.540853
0,0.960169315,14.701125,3.540853
0,0.952084541,14.701157,3.540749
0,0.978179932,14.70114,3.54069
0,0.954874039,14.701165,3.540631
0,0.959154844,14.701109,3.540527
0,0.994782925,14.701117,3.540468
0,0.955660105,14.701084,3.540365
0,0.954293966,14.701029,3.54035
0,0.962104082,14.701084,3.540261
0,0.96000123,14.701068,3.540187
0,0.953746796,14.70106,3.540113
0,0.976663828,14.701068,3.540083
0,0.960413933,14.70102,3.539995
0,0.953214884,14.701068,3.53995
0,0.966539621,14.70102,3.539906
0,0.967232704,14.701029,3.539803
0,0.956024647,14.70102,3.539714
0,0.953660727,14.701029,3.539684
0,0.952272892,14.701053,3.539639
0,0.985979319,14.701044,3.539551
0,0.976278782,14.701029,3.539506
0,0.957551003,14.701053,3.539403
0,0.993755817,14.700996,3.539373
0,0.965244055,14.701029,3.53927
0,1.005001068,14.701125,3.539166
0,0.958345175,14.701117,3.539152
0,0.952654839,14.701093,3.539019
0,0.954140425,14.701133,3.539033
0,0.982980728,14.701117,3.538929
0,0.957695007,14.701068,3.538856
0,0.966813564,14.701109,3.538782
0,0.952379704,14.701084,3.538752
0,0.953103065,14.701101,3.538649
0,0.975259066,14.701157,3.538619
0,0.961764574,14.701205,3.53853
0,0.954906464,14.701165,3.538441
0,0.953371048,14.70114,3.538368
0,0.977692842,14.701109,3.538323
0,0.976074457,14.70106,3.538264
0,0.965736628,14.701068,3.53816
0,0.954852819,14.701077,3.538116
0,0.953566313,14.70106,3.538027
0,0.954547405,14.701053,3.537998
0,0.965134621,14.701029,3.537894
0,0.95392704,14.701029,3.537864
0,0.971328735,14.701029,3.537761
0,0.966712952,14.701044,3.537658
0,0.953395128,14.700996,3.537613
0,0.970463753,14.700964,3.53751
0,0.967409611,14.701005,3.53748
0,0.954038143,14.700948,3.537391
0,0.964589357,14.700996,3.537332
0,0.954090834,14.70102,3.537273
0,0.964772701,14.701036,3.537228
0,0.955686808,14.700964,3.537125
0,0.977517605,14.701005,3.53708
0,0.96370101,14.701077,3.537007
0,0.966311455,14.701029,3.536932
0,0.954817295,14.701005,3.536903
0,0.96282649,14.701036,3.536814
0,0.959995985,14.700989,3.53677
0,0.964504957,14.70094,3.536666
0,0.954775333,14.701029,3.536637
0,0.9677279,14.701044,3.536562
0,0.957625389,14.701044,3.536489
0,0.966780186,14.700964,3.536415
0,0.966871262,14.700996,3.536355
0,0.954097509,14.701013,3.536282
0,0.955154419,14.700972,3.536193
0,0.952523232,14.700972,3.536163
0,0.966682911,14.701029,3.53606
0,0.966798544,14.700956,3.536045
0,0.95215416,14.700909,3.535956
0,0.966801167,14.70094,3.535882
0,0.980921268,14.700972,3.535823
0,0.976280928,14.700972,3.535779
0,0.952716112,14.700948,3.53569
0,0.966166496,14.700964,3.535616
0,0.989333391,14.700956,3.535527
0,0.954777241,14.700972,3.535453
0,0.96752286,14.700996,3.535409
0,0.968281269,14.701044,3.53532
0,0.958101034,14.701077,3.535231
0,0.964846849,14.70102,3.535172
0,0.953871012,14.701053,3.535128
0,0.95246315,14.701029,3.535054
0,0.976168633,14.701013,3.535024
0,0.959444284,14.700933,3.534906
0,0.973503351,14.700956,3.534876
0,0.963963032,14.700964,3.534758
